Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639162287.1071634,14.896875,1012.9003338495359,40.062120942476305,0,0,0,0,0.0
1639162292.2373621,14.7888671875,1012.848108169581,40.23044511991195,0,0,0,0,0.0
1639162297.3682683,14.7580078125,1012.72260018972,40.39249417275664,0,0,0,0,0.0
1639162302.4984167,14.7888671875,1012.5842420211111,40.440470849343114,0,0,0,0,0.0
1639162307.6307645,14.7888671875,1012.4530250215249,40.41647753157072,0,0,0,0,0.0
1639162312.7560306,14.7734375,1012.2954012927763,40.494499838573226,0,0,0,0,0.0
1639162317.8895757,14.680859375,1012.344926640809,40.662605420490266,0,0,0,1,12.0
1639162323.0162106,14.56796875,1012.3541129559842,40.80665537065384,0,0,0,1,12.0
1639162328.1460977,14.5626953125,1012.3627237554762,40.85463868517398,0,0,0,0,0.0
1639162333.2761772,14.5267578125,1012.3328283267889,40.80668349016095,0,0,0,0,0.0
1639162338.4065053,14.4240234375,1012.3525570047982,40.872721263886824,0,0,0,0,0.0
1639162343.5365264,14.3982421875,1012.332420691284,40.99861204531822,0,0,0,1,12.0
1639162348.6672132,14.28515625,1012.3300170265654,41.07654502919369,0,0,0,0,0.0
1639162353.7976384,14.218359375,1012.3524941611272,41.23233289316227,0,0,0,1,12.0
1639162358.927874,14.14140625,1012.3125265102685,41.453937850736914,0,0,0,1,12.0
1639162364.0580149,14.10546875,1012.3189774086838,41.56770488480869,0,0,0,3,36.0
1639162369.187944,14.0796875,1012.2267872755909,42.01680679841094,0,0,0,1,12.0
1639162374.3181508,14.120703125,1012.1960099587191,41.99290948520623,0,0,0,0,0.0
1639162379.4483647,14.0796875,1012.186977535537,41.95094775197905,0,0,0,0,0.0
1639162384.578423,14.120703125,1012.1822860802241,41.795317457118365,0,0,0,0,0.0
1639162389.709819,13.9255859375,1012.19205813358,41.95107299128121,0,0,0,0,0.0
1639162394.8395898,14.14140625,1012.1662435279887,41.8971702726668,0,0,0,0,0.0
1639162399.9692845,14.1310546875,1012.1785673202825,41.92711633260107,0,0,0,0,0.0
1639162405.096096,14.1515625,1012.1401943270772,41.96908300631024,0,0,0,0,0.0
1639162410.2259166,14.172265625,1012.1804311222221,42.052956322455564,0,0,0,0,0.0
1639162415.3561685,14.244140625,1012.2137210114312,42.113020083729396,0,0,0,0,0.0
1639162420.487386,14.2544921875,1012.2349345747135,41.69368929554382,0,0,0,0,0.0
1639162425.6175864,14.244140625,1012.2558267440738,41.63972944709913,0,0,0,0,0.0
1639162430.747335,14.2390625,1012.3226772918605,41.59781156385654,0,0,0,0,0.0
1639162435.8774455,14.244140625,1012.3023003475665,41.65771544115811,0,0,0,0,0.0
1639162441.015911,14.2337890625,1012.3197907316318,41.69366083215419,0,0,0,0,0.0
1639162446.1461704,14.244140625,1012.3824509090068,41.717639174094096,0,0,0,0,0.0
1639162451.2762914,14.2646484375,1012.5582584744469,41.71766110459821,0,0,0,0,0.0
1639162456.4063244,14.244140625,1012.6723698313774,41.747593877580265,0,0,0,1,12.0
1639162461.5363665,14.2646484375,1012.8351604256662,41.87343757978192,0,0,0,0,0.0
1639162466.6675224,14.244140625,1012.8838120282298,41.81347606711971,0,0,0,0,0.0
1639162471.7976284,14.218359375,1012.9015240947156,41.96919830291447,0,0,0,1,12.0
1639162476.927598,14.244140625,1012.9337292979966,41.95725892749633,0,0,0,0,0.0
1639162482.057658,14.21328125,1012.9333244548562,41.945227495986636,0,0,0,0,0.0
