Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639169752.7185416,17.80546875,1011.2371011888595,38.450959381907815,3,5,7,0,0.0
1639169757.8486207,17.8517578125,1011.1870870303422,38.50514076632526,3,5,7,0,0.0
1639169762.9785106,17.862109375,1011.1706860452069,38.29941187857778,3,5,7,0,0.0
1639169768.1082437,17.89296875,1011.1207052807098,38.335450021986006,3,5,7,0,0.0
1639169773.2353895,17.903125,1010.9710408789209,38.3171479685642,3,5,7,2,24.0
1639169778.3650804,17.92890625,1010.8676937291245,38.323073972863895,3,5,7,0,0.0
1639169783.4946544,17.990625,1010.6623794718395,38.872870296805864,3,5,7,0,0.0
1639169788.624472,18.0265625,1010.6270867575186,39.36253615974577,3,5,7,0,0.0
1639169793.7549112,18.0779296875,1010.6230052874556,39.36225123839839,3,5,7,0,0.0
1639169798.8853235,18.12421875,1010.6176782960663,39.277227433784304,3,5,7,0,0.0
1639169804.0151417,18.2064453125,1010.5974972763574,38.55081595723278,3,5,7,0,0.0
1639169809.1455848,18.29375,1010.5160723994206,38.21127375480243,3,5,7,0,0.0
1639169814.2757516,18.35546875,1010.5304905120892,38.25914855649352,3,5,7,1,12.0
1639169819.405469,18.3759765625,1010.5656676353101,37.87762261274758,3,5,7,0,0.0
1639169824.5354633,18.3759765625,1010.5956478095248,37.50213472263881,3,5,7,0,0.0
1639169829.6652164,18.4017578125,1010.6273607720345,37.90142269502381,3,5,7,0,0.0
1639169834.795616,18.4171875,1010.7663459565815,38.33125236279415,3,5,7,0,0.0
1639169839.925403,18.4171875,1010.9218375493166,38.567396265729585,3,5,7,1,12.0
1639169845.0555513,18.422265625,1011.0908176771405,38.85180317092156,3,5,7,1,12.0
1639169850.185916,18.453125,1011.1633157049142,38.74254769330417,3,5,7,0,0.0
1639169855.3161788,18.530078125,1011.2289843742718,38.46356403297642,3,5,7,1,12.0
1639169860.4461951,18.530078125,1011.1891270749003,38.2212497716574,3,5,7,1,12.0
1639169865.5756192,18.530078125,1011.200817801879,38.421135050101284,3,5,7,0,0.0
1639169870.706733,18.6021484375,1011.2422132123337,38.40239692021881,3,5,7,0,0.0
1639169875.8367622,18.6021484375,1011.2551670256253,38.53568038411879,3,5,7,0,0.0
1639169880.9667714,18.627734375,1011.4104830485746,37.844993616000046,3,5,7,1,12.0
1639169886.0968158,18.6740234375,1011.4413931488899,38.09896863764987,3,5,7,0,0.0
1639169891.2268426,18.7306640625,1011.5109040862095,38.41962657870826,3,5,7,0,0.0
1639169896.356837,18.7666015625,1011.5313457565895,38.261723170124064,3,5,7,0,0.0
1639169901.4868448,18.75625,1011.5572656072529,37.94075656281761,3,5,7,0,0.0
1639169906.615646,18.7615234375,1011.6275174076534,38.461751068035795,3,5,7,0,0.0
1639169911.7462695,18.7306640625,1011.6464961177008,38.777046786988755,3,5,7,0,0.0
1639169916.8759606,18.725390625,1011.6412956810468,38.52265668737,3,5,7,0,0.0
1639169922.0071032,18.7099609375,1011.4995315501924,37.947187073613684,3,5,7,0,0.0
1639169927.1369963,18.725390625,1011.3483388264403,37.91074076621767,3,5,7,0,0.0
1639169932.2670383,18.725390625,1011.0869704488002,38.45593604266841,3,5,7,0,0.0
1639169937.3969889,18.751171875,1011.0888340062427,38.28015523684497,3,5,7,0,0.0
