Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639163209.0494647,15.29765625,1012.4875742072868,39.093564021544296,0,0,0,2,24.0
1639163214.1797614,15.3130859375,1012.5125802265093,39.23775199699972,0,0,0,0,0.0
1639163219.310095,15.292578125,1012.5048155164608,39.34597384267385,0,0,0,0,0.0
1639163224.4384763,15.292578125,1012.5148823046417,39.532284719183075,0,0,0,0,0.0
1639163229.5686092,15.292578125,1012.4892983378744,39.49019965439682,0,0,0,0,0.0
1639163234.699527,15.292578125,1012.4737811652248,39.64044749378114,0,0,0,1,12.0
1639163239.8297486,15.292578125,1012.5407447127126,39.95892226908107,0,0,0,0,0.0
1639163244.960217,15.3232421875,1012.5120012986102,39.53810858149014,0,0,0,2,24.0
1639163250.0908928,15.364453125,1012.5177180676701,39.15331084992153,0,0,0,1,12.0
1639163255.2216365,15.4158203125,1012.464520763857,38.84657084325816,0,0,0,0,0.0
1639163260.3520248,15.4158203125,1012.4943905297388,38.822464683156255,0,0,0,0,0.0
1639163265.482454,15.426171875,1012.5061600949213,38.816335815574554,0,0,0,0,0.0
1639163270.6128647,15.4416015625,1012.5072982767911,38.64191138891908,0,0,0,0,0.0
1639163275.7437692,15.462109375,1012.4670622905517,38.66577539097528,0,0,0,0,0.0
1639163280.874262,15.4775390625,1012.4609952018677,38.6416605999854,0,0,0,2,24.0
1639163286.004709,15.523828125,1012.4451157564379,38.623302171396034,0,0,0,0,0.0
1639163291.1351216,15.56484375,1012.4436195838462,38.79746764735037,0,0,0,0,0.0
1639163296.2655497,15.590625,1012.4547911515103,38.53272857161905,0,0,0,0,0.0
1639163301.3958871,15.6419921875,1012.4661931208279,38.550412921975706,0,0,0,2,24.0
1639163306.5262268,15.693359375,1012.4353515469212,38.477783801531366,0,0,0,1,12.0
1639163311.6576529,15.7498046875,1012.4217651859432,38.41142449089114,0,0,0,0,0.0
1639163316.7863915,15.8064453125,1012.4604289423928,38.36282648975356,0,0,0,0,0.0
1639163321.9175034,15.79609375,1012.4745431940819,38.3387533696811,0,0,0,0,0.0
1639163327.047823,15.7859375,1012.4748431421675,38.07999491602957,0,0,0,0,0.0
1639163332.1791778,15.7705078125,1012.4958584736669,38.11028068612832,0,0,0,1,12.0
1639163337.309739,15.7498046875,1012.5022499826798,38.050913972754294,0,0,0,0,0.0
1639163342.4401195,15.7138671875,1012.4796151965791,38.03856894221283,0,0,0,0,0.0
1639163347.5704803,15.6521484375,1012.4765567225519,38.159292063552634,0,0,0,1,12.0
1639163352.7020533,15.6060546875,1012.4720548733011,38.09950728213979,0,0,0,0,0.0
1639163357.8323836,15.5494140625,1012.486206550626,38.244323870797835,0,0,0,0,0.0
1639163362.9628804,15.5134765625,1012.4661023905226,38.38881544223904,0,0,0,0,0.0
1639163368.0933652,15.4775390625,1012.4371371837865,38.545412720247604,0,0,0,0,0.0
1639163373.225142,15.462109375,1012.4750791422048,38.51547750199847,0,0,0,0,0.0
1639163378.3556526,15.462109375,1012.4256717390083,38.67786410226429,0,0,0,0,0.0
1639163383.4858513,15.4466796875,1012.4504052910456,38.834168957078774,0,0,0,0,0.0
1639163388.6166193,15.436328125,1012.4731097500303,39.05673994324588,0,0,0,0,0.0
1639163393.747194,15.4466796875,1012.5104626630695,39.36334290647612,0,0,0,2,24.0
1639163398.878239,15.4416015625,1012.4676335921721,39.008642864456625,0,0,0,0,0.0
1639163404.0087237,15.3849609375,1012.4616748321091,38.88870944761893,0,0,0,0,0.0
1639163409.1393452,15.3541015625,1012.4576484894895,39.00915534830845,0,0,0,1,12.0
1639163414.2701313,15.33359375,1012.4536573790167,38.822901588304596,0,0,0,0,0.0
1639163419.4004595,15.328515625,1012.4522332000541,39.11750210278197,0,0,0,0,0.0
1639163424.5306911,15.3541015625,1012.4815074835783,39.489988240736565,0,0,0,2,24.0
1639163429.6620095,15.359375,1012.4708608479456,39.41181290847236,0,0,0,1,12.0
1639163434.7924964,15.3798828125,1012.4806430423047,39.45976490178858,0,0,0,0,0.0
1639163439.9228354,15.4107421875,1012.4001310097377,39.56787270927792,0,0,0,1,12.0
1639163445.0531316,15.436328125,1012.4851815109837,39.60379656751863,0,0,0,0,0.0
1639163450.1834626,15.4826171875,1012.438574589584,39.35118117192664,0,0,0,1,12.0
1639163455.313751,15.5134765625,1012.4678427274779,39.326874507742474,0,0,0,0,0.0
1639163460.44402,15.5494140625,1012.4220979466286,38.92387897308273,0,0,0,0,0.0
1639163465.5743237,15.5751953125,1012.4278038627255,38.89369533435383,0,0,0,0,0.0
1639163470.7077544,15.60078125,1012.4326727365276,38.91769456237886,0,0,0,0,0.0
1639163475.8384914,15.6162109375,1012.4231563341409,38.73103335009161,0,0,0,1,12.0
1639163480.9685814,15.6419921875,1012.4115914034721,38.6947875808701,0,0,0,0,0.0
